timestamp_unix,mode,phase,ip,request_id,task_type,payload_bytes,status_code,response_ms,outcome,error
1775362117.779,slow_rate,warmup,192.168.100.20,1,factorial,36,200,307.1,allowed,
1775362118.187,slow_rate,warmup,192.168.100.20,2,factorial,36,200,301.3,allowed,
1775362118.589,slow_rate,warmup,192.168.100.20,3,find_vowels,80,200,221.5,allowed,
1775362118.911,slow_rate,warmup,192.168.100.20,4,addition,49,200,175.5,allowed,
1775362119.187,slow_rate,warmup,192.168.100.20,5,find_vowels,80,200,208.6,allowed,
1775362119.497,slow_rate,warmup,192.168.100.20,6,find_vowels,80,200,207.0,allowed,
1775362119.805,slow_rate,warmup,192.168.100.20,7,addition,49,200,174.9,allowed,
1775362120.081,slow_rate,warmup,192.168.100.20,8,factorial,36,200,285.0,allowed,
1775362120.466,slow_rate,warmup,192.168.100.20,9,addition,49,200,173.1,allowed,
1775362120.740,slow_rate,warmup,192.168.100.20,10,factorial,36,200,277.3,allowed,
1775362121.118,slow_rate,warmup,192.168.100.20,11,find_vowels,80,200,213.8,allowed,
1775362121.433,slow_rate,warmup,192.168.100.20,12,multiplication,54,200,227.1,allowed,
1775362121.761,slow_rate,warmup,192.168.100.20,13,find_vowels,100,200,237.2,allowed,
1775362122.098,slow_rate,warmup,192.168.100.20,14,multiplication,55,200,236.3,allowed,
1775362122.435,slow_rate,warmup,192.168.100.20,15,addition,49,200,179.9,allowed,
1775362122.716,slow_rate,warmup,192.168.100.20,16,addition,49,200,264.9,allowed,
1775362123.081,slow_rate,warmup,192.168.100.20,17,addition,48,200,185.3,allowed,
1775362123.367,slow_rate,warmup,192.168.100.20,18,find_vowels,100,200,211.7,allowed,
1775362123.679,slow_rate,warmup,192.168.100.20,19,multiplication,55,200,234.5,allowed,
1775362124.014,slow_rate,warmup,192.168.100.20,20,addition,48,200,190.6,allowed,
1775362124.306,slow_rate,warmup,192.168.100.20,21,multiplication,55,200,331.5,allowed,
1775362124.738,slow_rate,warmup,192.168.100.20,22,addition,49,200,198.9,allowed,
1775362125.038,slow_rate,warmup,192.168.100.20,23,find_vowels,100,200,215.9,allowed,
1775362125.355,slow_rate,warmup,192.168.100.20,24,find_vowels,100,200,206.7,allowed,
1775362125.663,slow_rate,warmup,192.168.100.20,25,find_vowels,80,200,228.1,allowed,
1775362125.991,slow_rate,warmup,192.168.100.20,26,multiplication,55,200,292.5,allowed,
1775362126.384,slow_rate,warmup,192.168.100.20,27,string_length,66,200,189.9,allowed,
1775362126.675,slow_rate,warmup,192.168.100.20,28,multiplication,54,200,207.4,allowed,
1775362126.983,slow_rate,warmup,192.168.100.20,29,string_length,66,200,231.6,allowed,
1775362127.315,slow_rate,warmup,192.168.100.20,30,addition,48,200,196.5,allowed,
1775362127.613,slow_rate,warmup,192.168.100.20,31,string_length,66,200,211.0,allowed,
1775362127.924,slow_rate,warmup,192.168.100.20,32,multiplication,54,200,238.5,allowed,
1775362128.263,slow_rate,warmup,192.168.100.20,33,find_vowels,60,200,220.1,allowed,
1775362128.584,slow_rate,warmup,192.168.100.20,34,addition,49,200,166.0,allowed,
1775362128.851,slow_rate,warmup,192.168.100.20,35,string_length,66,200,200.0,allowed,
1775362129.151,slow_rate,warmup,192.168.100.20,36,string_length,66,200,212.1,allowed,
1775362129.465,slow_rate,warmup,192.168.100.20,37,addition,49,200,245.7,allowed,
1775362129.811,slow_rate,warmup,192.168.100.20,38,string_length,54,200,308.6,allowed,
1775362130.220,slow_rate,warmup,192.168.100.20,39,multiplication,55,200,229.6,allowed,
1775362130.551,slow_rate,warmup,192.168.100.20,40,string_length,66,200,195.9,allowed,
1775362130.847,slow_rate,warmup,192.168.100.20,41,find_vowels,60,200,202.5,allowed,
1775362131.150,slow_rate,warmup,192.168.100.20,42,multiplication,55,200,223.0,allowed,
1775362131.474,slow_rate,warmup,192.168.100.20,43,addition,49,200,178.3,allowed,
1775362131.753,slow_rate,warmup,192.168.100.20,44,multiplication,55,200,230.4,allowed,
1775362132.084,slow_rate,warmup,192.168.100.20,45,multiplication,55,200,235.2,allowed,
1775362132.420,slow_rate,warmup,192.168.100.20,46,multiplication,54,200,217.0,allowed,
1775362132.738,slow_rate,warmup,192.168.100.20,47,factorial,36,200,296.1,allowed,
1775362133.135,slow_rate,warmup,192.168.100.20,48,factorial,36,200,283.3,allowed,
1775362133.519,slow_rate,warmup,192.168.100.20,49,addition,49,200,180.4,allowed,
1775362133.800,slow_rate,warmup,192.168.100.20,50,multiplication,54,200,236.3,allowed,
1775362134.137,slow_rate,warmup,192.168.100.20,51,find_vowels,100,200,217.8,allowed,
1775362134.455,slow_rate,warmup,192.168.100.20,52,addition,49,200,178.3,allowed,
1775362134.734,slow_rate,warmup,192.168.100.20,53,string_length,78,200,210.9,allowed,
1775362135.046,slow_rate,warmup,192.168.100.20,54,addition,49,200,171.8,allowed,
1775362135.318,slow_rate,warmup,192.168.100.20,55,addition,49,200,192.5,allowed,
1775362135.612,slow_rate,warmup,192.168.100.20,56,multiplication,54,200,231.1,allowed,
1775362135.944,slow_rate,warmup,192.168.100.20,57,factorial,36,200,283.6,allowed,
1775362136.328,slow_rate,warmup,192.168.100.20,58,addition,49,200,223.5,allowed,
1775362136.652,slow_rate,warmup,192.168.100.20,59,string_length,54,200,203.8,allowed,
1775362136.957,slow_rate,warmup,192.168.100.20,60,find_vowels,100,200,226.1,allowed,
1775362137.283,slow_rate,warmup,192.168.100.20,61,factorial,36,200,276.1,allowed,
1775362137.660,slow_rate,warmup,192.168.100.20,62,factorial,36,200,301.6,allowed,
1775362138.062,slow_rate,warmup,192.168.100.20,63,string_length,90,200,195.8,allowed,
1775362138.358,slow_rate,warmup,192.168.100.20,64,addition,49,200,174.4,allowed,
1775362138.633,slow_rate,warmup,192.168.100.20,65,string_length,78,200,199.6,allowed,
1775362138.933,slow_rate,warmup,192.168.100.20,66,string_length,90,200,213.2,allowed,
1775362139.247,slow_rate,warmup,192.168.100.20,67,find_vowels,100,200,224.0,allowed,
1775362139.572,slow_rate,warmup,192.168.100.20,68,addition,48,200,173.1,allowed,
1775362139.846,slow_rate,warmup,192.168.100.20,69,find_vowels,60,200,199.5,allowed,
1775362140.146,slow_rate,warmup,192.168.100.20,70,factorial,36,200,271.9,allowed,
1775362140.519,slow_rate,warmup,192.168.100.20,71,multiplication,54,200,230.7,allowed,
1775362140.850,slow_rate,warmup,192.168.100.20,72,multiplication,55,200,236.8,allowed,
1775362141.187,slow_rate,warmup,192.168.100.20,73,find_vowels,80,200,209.2,allowed,
1775362141.498,slow_rate,warmup,192.168.100.20,74,addition,49,200,188.4,allowed,
1775362141.787,slow_rate,warmup,192.168.100.20,75,addition,48,200,174.3,allowed,
1775362142.063,slow_rate,warmup,192.168.100.20,76,multiplication,55,200,232.0,allowed,
1775362142.396,slow_rate,warmup,192.168.100.20,77,string_length,78,200,227.0,allowed,
1775362142.723,slow_rate,warmup,192.168.100.20,78,factorial,36,200,290.7,allowed,
1775362143.115,slow_rate,warmup,192.168.100.20,79,factorial,36,200,286.7,allowed,
1775362143.502,slow_rate,warmup,192.168.100.20,80,factorial,36,200,308.1,allowed,
1775362143.912,slow_rate,warmup,192.168.100.20,81,find_vowels,80,200,220.7,allowed,
1775362144.233,slow_rate,warmup,192.168.100.20,82,multiplication,55,200,235.3,allowed,
1775362144.569,slow_rate,warmup,192.168.100.20,83,find_vowels,100,200,219.4,allowed,
1775362144.889,slow_rate,warmup,192.168.100.20,84,string_length,90,200,284.4,allowed,
1775362145.274,slow_rate,warmup,192.168.100.20,85,multiplication,54,200,243.9,allowed,
1775362145.619,slow_rate,warmup,192.168.100.20,86,string_length,78,200,218.5,allowed,
1775362145.938,slow_rate,warmup,192.168.100.20,87,string_length,90,200,200.9,allowed,
1775362146.240,slow_rate,warmup,192.168.100.20,88,multiplication,55,200,233.1,allowed,
1775362146.574,slow_rate,warmup,192.168.100.20,89,find_vowels,60,200,202.7,allowed,
1775362146.877,slow_rate,warmup,192.168.100.20,90,multiplication,55,200,255.7,allowed,
1775362147.233,slow_rate,warmup,192.168.100.20,91,factorial,36,200,301.4,allowed,
1775362147.636,slow_rate,warmup,192.168.100.20,92,addition,49,200,187.4,allowed,
1775362147.924,slow_rate,warmup,192.168.100.20,93,multiplication,55,200,255.5,allowed,
1775362148.280,slow_rate,warmup,192.168.100.20,94,addition,49,200,190.5,allowed,
1775362148.571,slow_rate,warmup,192.168.100.20,95,find_vowels,60,200,197.6,allowed,
1775362148.869,slow_rate,warmup,192.168.100.20,96,find_vowels,100,200,206.2,allowed,
1775362149.177,slow_rate,warmup,192.168.100.20,97,addition,48,200,184.6,allowed,
1775362149.462,slow_rate,warmup,192.168.100.20,98,find_vowels,60,200,209.6,allowed,
1775362149.772,slow_rate,warmup,192.168.100.20,99,factorial,36,200,260.3,allowed,
1775362150.133,slow_rate,warmup,192.168.100.20,100,factorial,36,200,280.1,allowed,
1775362150.514,slow_rate,warmup,192.168.100.20,101,multiplication,54,200,228.8,allowed,
1775362150.843,slow_rate,warmup,192.168.100.20,102,find_vowels,60,200,229.2,allowed,
1775362151.173,slow_rate,warmup,192.168.100.20,103,find_vowels,80,200,212.8,allowed,
1775362151.487,slow_rate,warmup,192.168.100.20,104,addition,49,200,178.8,allowed,
1775362151.766,slow_rate,warmup,192.168.100.20,105,string_length,78,200,208.8,allowed,
1775362152.076,slow_rate,warmup,192.168.100.20,106,multiplication,53,200,224.2,allowed,
1775362152.401,slow_rate,warmup,192.168.100.20,107,multiplication,54,200,243.0,allowed,
1775362152.745,slow_rate,warmup,192.168.100.20,108,find_vowels,80,200,203.7,allowed,
1775362153.049,slow_rate,warmup,192.168.100.20,109,multiplication,55,200,234.0,allowed,
1775362153.383,slow_rate,warmup,192.168.100.20,110,addition,49,200,185.4,allowed,
1775362153.670,slow_rate,warmup,192.168.100.20,111,multiplication,55,200,243.1,allowed,
1775362154.014,slow_rate,warmup,192.168.100.20,112,factorial,36,200,287.8,allowed,
1775362154.402,slow_rate,warmup,192.168.100.20,113,string_length,78,200,201.7,allowed,
1775362154.705,slow_rate,warmup,192.168.100.20,114,factorial,36,200,283.4,allowed,
1775362155.089,slow_rate,warmup,192.168.100.20,115,find_vowels,60,200,215.5,allowed,
1775362155.406,slow_rate,warmup,192.168.100.20,116,multiplication,55,200,241.1,allowed,
1775362155.747,slow_rate,warmup,192.168.100.20,117,multiplication,55,200,252.1,allowed,
1775362156.100,slow_rate,warmup,192.168.100.20,118,addition,48,200,188.9,allowed,
1775362156.390,slow_rate,warmup,192.168.100.20,119,factorial,36,200,280.4,allowed,
1775362156.771,slow_rate,warmup,192.168.100.20,120,string_length,54,200,205.3,allowed,
1775362157.077,slow_rate,warmup,192.168.100.20,121,find_vowels,60,200,212.4,allowed,
1775362157.389,slow_rate,warmup,192.168.100.20,122,addition,49,200,174.3,allowed,
1775362157.664,slow_rate,warmup,192.168.100.20,123,find_vowels,100,200,222.4,allowed,
1775362157.988,slow_rate,warmup,192.168.100.20,124,addition,48,200,184.3,allowed,
1775362158.272,slow_rate,warmup,192.168.100.20,125,factorial,36,200,281.2,allowed,
1775362158.654,slow_rate,warmup,192.168.100.20,126,factorial,36,200,291.3,allowed,
1775362159.046,slow_rate,warmup,192.168.100.20,127,multiplication,54,200,225.0,allowed,
1775362159.371,slow_rate,warmup,192.168.100.20,128,addition,49,200,174.1,allowed,
1775362159.646,slow_rate,warmup,192.168.100.20,129,find_vowels,80,200,217.2,allowed,
1775362159.964,slow_rate,warmup,192.168.100.20,130,string_length,66,200,208.8,allowed,
1775362160.273,slow_rate,warmup,192.168.100.20,131,find_vowels,60,200,212.2,allowed,
1775362160.586,slow_rate,warmup,192.168.100.20,132,string_length,90,200,223.3,allowed,
1775362160.910,slow_rate,warmup,192.168.100.20,133,find_vowels,100,200,220.9,allowed,
1775362161.231,slow_rate,warmup,192.168.100.20,134,string_length,90,200,195.9,allowed,
1775362161.528,slow_rate,warmup,192.168.100.20,135,factorial,36,200,264.6,allowed,
1775362161.893,slow_rate,warmup,192.168.100.20,136,multiplication,55,200,227.0,allowed,
1775362162.220,slow_rate,warmup,192.168.100.20,137,find_vowels,100,200,203.2,allowed,
1775362162.524,slow_rate,warmup,192.168.100.20,138,find_vowels,80,200,215.5,allowed,
1775362162.840,slow_rate,warmup,192.168.100.20,139,multiplication,55,200,228.8,allowed,
1775362163.170,slow_rate,warmup,192.168.100.20,140,addition,49,200,201.0,allowed,
1775362163.472,slow_rate,warmup,192.168.100.20,141,multiplication,55,200,229.9,allowed,
1775362163.802,slow_rate,warmup,192.168.100.20,142,factorial,36,200,285.8,allowed,
1775362164.189,slow_rate,warmup,192.168.100.20,143,string_length,78,200,217.3,allowed,
1775362164.507,slow_rate,warmup,192.168.100.20,144,multiplication,55,200,230.7,allowed,
1775362164.838,slow_rate,warmup,192.168.100.20,145,string_length,78,200,266.4,allowed,
1775362165.205,slow_rate,warmup,192.168.100.20,146,string_length,66,200,191.3,allowed,
1775362165.497,slow_rate,warmup,192.168.100.20,147,multiplication,55,200,241.0,allowed,
1775362165.839,slow_rate,warmup,192.168.100.20,148,find_vowels,60,200,206.5,allowed,
1775362166.146,slow_rate,warmup,192.168.100.20,149,string_length,78,200,218.9,allowed,
1775362166.465,slow_rate,warmup,192.168.100.20,150,factorial,36,200,383.2,allowed,
1775362166.949,slow_rate,warmup,192.168.100.20,151,find_vowels,80,200,221.8,allowed,
1775362167.271,slow_rate,warmup,192.168.100.20,152,addition,49,200,180.8,allowed,
1775362167.553,slow_rate,warmup,192.168.100.20,153,find_vowels,100,200,202.3,allowed,
1775362167.856,slow_rate,warmup,192.168.100.20,154,string_length,90,200,197.1,allowed,
1775362168.154,slow_rate,warmup,192.168.100.20,155,string_length,66,200,202.2,allowed,
1775362168.457,slow_rate,warmup,192.168.100.20,156,addition,49,200,171.4,allowed,
1775362168.728,slow_rate,warmup,192.168.100.20,157,find_vowels,100,200,206.9,allowed,
1775362169.036,slow_rate,warmup,192.168.100.20,158,addition,49,200,183.7,allowed,
1775362169.320,slow_rate,warmup,192.168.100.20,159,string_length,78,200,189.3,allowed,
1775362169.610,slow_rate,warmup,192.168.100.20,160,multiplication,54,200,228.2,allowed,
1775362169.939,slow_rate,warmup,192.168.100.20,161,string_length,66,200,256.8,allowed,
1775362170.296,slow_rate,warmup,192.168.100.20,162,find_vowels,60,200,204.4,allowed,
1775362170.601,slow_rate,warmup,192.168.100.20,163,multiplication,55,200,237.2,allowed,
1775362170.939,slow_rate,warmup,192.168.100.20,164,factorial,36,200,279.3,allowed,
1775362171.319,slow_rate,warmup,192.168.100.20,165,find_vowels,100,200,207.3,allowed,
1775362171.628,slow_rate,warmup,192.168.100.20,166,find_vowels,100,200,212.1,allowed,
1775362171.941,slow_rate,warmup,192.168.100.20,167,find_vowels,80,200,210.2,allowed,
1775362172.252,slow_rate,warmup,192.168.100.20,168,addition,49,200,182.4,allowed,
1775362172.535,slow_rate,warmup,192.168.100.20,169,find_vowels,100,200,219.1,allowed,
1775362172.854,slow_rate,warmup,192.168.100.20,170,string_length,78,200,205.6,allowed,
1775362173.161,slow_rate,warmup,192.168.100.20,171,multiplication,54,200,204.9,allowed,
1775362173.466,slow_rate,warmup,192.168.100.20,172,find_vowels,80,200,205.8,allowed,
1775362173.772,slow_rate,warmup,192.168.100.20,173,find_vowels,60,200,205.0,allowed,
1775362174.079,slow_rate,warmup,192.168.100.20,174,addition,49,200,171.3,allowed,
1775362174.351,slow_rate,warmup,192.168.100.20,175,addition,49,200,195.6,allowed,
1775362174.647,slow_rate,warmup,192.168.100.20,176,factorial,36,200,288.0,allowed,
1775362175.036,slow_rate,warmup,192.168.100.20,177,factorial,36,200,281.3,allowed,
1775362175.418,slow_rate,warmup,192.168.100.20,178,factorial,36,200,284.0,allowed,
1775362175.802,slow_rate,warmup,192.168.100.20,179,addition,49,200,182.6,allowed,
1775362176.086,slow_rate,warmup,192.168.100.20,180,multiplication,55,200,235.8,allowed,
1775362176.423,slow_rate,warmup,192.168.100.20,181,addition,49,200,178.9,allowed,
1775362176.703,slow_rate,warmup,192.168.100.20,182,factorial,36,200,285.2,allowed,
1775362177.089,slow_rate,warmup,192.168.100.20,183,string_length,78,200,270.1,allowed,
1775362177.460,slow_rate,warmup,192.168.100.20,184,multiplication,55,200,219.8,allowed,
1775362177.780,slow_rate,warmup,192.168.100.20,185,multiplication,55,200,234.9,allowed,
1775362178.116,slow_rate,warmup,192.168.100.20,186,multiplication,55,200,250.4,allowed,
1775362178.467,slow_rate,warmup,192.168.100.20,187,addition,49,200,180.9,allowed,
1775362178.749,slow_rate,warmup,192.168.100.20,188,multiplication,55,200,217.7,allowed,
1775362179.067,slow_rate,warmup,192.168.100.20,189,multiplication,55,200,236.6,allowed,
1775362179.405,slow_rate,warmup,192.168.100.20,190,factorial,36,200,289.5,allowed,
1775362179.795,slow_rate,warmup,192.168.100.20,191,addition,49,200,196.1,allowed,
1775362180.092,slow_rate,warmup,192.168.100.20,192,multiplication,54,200,231.0,allowed,
1775362180.423,slow_rate,warmup,192.168.100.20,193,factorial,36,200,414.8,allowed,
1775362180.939,slow_rate,warmup,192.168.100.20,194,find_vowels,60,200,225.3,allowed,
1775362181.265,slow_rate,warmup,192.168.100.20,195,multiplication,54,200,243.1,allowed,
1775362181.608,slow_rate,warmup,192.168.100.20,196,factorial,36,200,287.2,allowed,
1775362181.997,slow_rate,warmup,192.168.100.20,197,addition,49,200,219.5,allowed,
1775362182.317,slow_rate,warmup,192.168.100.20,198,multiplication,55,200,377.9,allowed,
1775362182.795,slow_rate,warmup,192.168.100.20,199,find_vowels,80,200,203.4,allowed,
1775362183.100,slow_rate,warmup,192.168.100.20,200,multiplication,55,200,224.3,allowed,
1775362183.928,slow_rate,attack,192.168.100.20,201,find_vowels,100,200,248.2,allowed,
1775362183.987,slow_rate,attack,192.168.100.20,202,multiplication,55,200,243.6,allowed,
1775362184.044,slow_rate,attack,192.168.100.20,203,addition,49,200,310.8,allowed,
1775362184.101,slow_rate,attack,192.168.100.20,204,string_length,66,200,422.3,allowed,
1775362184.161,slow_rate,attack,192.168.100.20,205,factorial,36,200,444.8,allowed,
1775362184.274,slow_rate,attack,192.168.100.20,207,factorial,36,200,378.0,allowed,
1775362184.218,slow_rate,attack,192.168.100.20,206,multiplication,55,200,445.9,allowed,
1775362184.332,slow_rate,attack,192.168.100.20,208,factorial,36,200,351.9,allowed,
1775362184.390,slow_rate,attack,192.168.100.20,209,multiplication,55,200,341.4,allowed,
1775362184.447,slow_rate,attack,192.168.100.20,210,string_length,54,200,291.8,allowed,
1775362184.505,slow_rate,attack,192.168.100.20,211,multiplication,55,200,261.8,allowed,
1775362184.621,slow_rate,attack,192.168.100.20,213,string_length,90,200,322.0,allowed,
1775362184.679,slow_rate,attack,192.168.100.20,214,multiplication,55,200,317.7,allowed,
1775362184.563,slow_rate,attack,192.168.100.20,212,factorial,36,200,443.9,allowed,
1775362184.738,slow_rate,attack,192.168.100.20,215,string_length,66,200,295.5,allowed,
1775362184.795,slow_rate,attack,192.168.100.20,216,string_length,66,200,283.6,allowed,
1775362184.970,slow_rate,attack,192.168.100.20,219,string_length,54,200,191.6,allowed,
1775362184.910,slow_rate,attack,192.168.100.20,218,multiplication,53,200,313.8,allowed,
1775362184.852,slow_rate,attack,192.168.100.20,217,factorial,36,200,381.2,allowed,
1775362185.027,slow_rate,attack,192.168.100.20,220,multiplication,55,200,223.8,allowed,
1775362185.084,slow_rate,attack,192.168.100.20,221,addition,49,200,205.7,allowed,
1775362185.197,slow_rate,attack,192.168.100.20,223,addition,49,200,168.9,allowed,
1775362185.141,slow_rate,attack,192.168.100.20,222,find_vowels,100,200,250.5,allowed,
1775362185.254,slow_rate,attack,192.168.100.20,224,addition,49,200,168.1,allowed,
1775362185.311,slow_rate,attack,192.168.100.20,225,multiplication,54,200,233.4,allowed,
1775362185.368,slow_rate,attack,192.168.100.20,226,multiplication,55,200,224.1,allowed,
1775362185.425,slow_rate,attack,192.168.100.20,227,multiplication,55,200,216.7,allowed,
1775362185.482,slow_rate,attack,192.168.100.20,228,string_length,54,200,190.7,allowed,
1775362185.539,slow_rate,attack,192.168.100.20,229,string_length,66,200,178.6,allowed,
1775362185.652,slow_rate,attack,192.168.100.20,231,addition,48,200,173.9,allowed,
1775362185.596,slow_rate,attack,192.168.100.20,230,factorial,36,200,268.0,allowed,
1775362185.709,slow_rate,attack,192.168.100.20,232,addition,49,200,159.0,allowed,
1775362185.824,slow_rate,attack,192.168.100.20,234,addition,49,200,164.1,allowed,
1775362185.767,slow_rate,attack,192.168.100.20,233,multiplication,54,200,228.0,allowed,
1775362185.880,slow_rate,attack,192.168.100.20,235,multiplication,55,200,222.3,allowed,
1775362185.994,slow_rate,attack,192.168.100.20,237,find_vowels,80,200,194.5,allowed,
1775362185.937,slow_rate,attack,192.168.100.20,236,factorial,36,200,274.0,allowed,
1775362186.051,slow_rate,attack,192.168.100.20,238,string_length,66,200,187.9,allowed,
1775362186.109,slow_rate,attack,192.168.100.20,239,factorial,36,200,270.6,allowed,
1775362186.223,slow_rate,attack,192.168.100.20,241,addition,49,200,161.1,allowed,
1775362186.166,slow_rate,attack,192.168.100.20,240,factorial,36,200,261.0,allowed,
1775362186.279,slow_rate,attack,192.168.100.20,242,factorial,36,200,260.3,allowed,
1775362186.336,slow_rate,attack,192.168.100.20,243,factorial,36,200,275.2,allowed,
1775362186.394,slow_rate,attack,192.168.100.20,244,factorial,36,200,262.3,allowed,
1775362186.451,slow_rate,attack,192.168.100.20,245,multiplication,55,200,294.8,allowed,
